Fecha,LME Precio,SHFE Precio,Tipo de cambio
2/1/2018,2256.00,2313.95,19.4899
3/1/2018,2241.00,2305.38,19.3717
4/1/2018,2230.00,2292.44,19.2427
5/1/2018,2205.50,2304.61,19.2737
8/1/2018,2177.50,2293.01,19.2323
9/1/2018,2143.50,2284.70,19.3065
10/1/2018,2159.00,2276.55,19.2405
11/1/2018,2179.00,2304.73,19.3433
12/1/2018,2215.00,2299.99,19.0446
15/01/2018,2227.50,2338.25,18.8113
16/01/2018,2172.00,2295.41,18.8362
17/01/2018,2187.00,2260.29,18.655
18/01/2018,2225.00,2263.88,18.6361
19/01/2018,2256.00,2287.55,18.5813
22/01/2018,2235.00,2277.40,18.7118
23/01/2018,2213.50,2276.62,18.798
24/01/2018,2216.00,2285.14,18.5178
25/01/2018,2237.50,2317.63,18.478
26/01/2018,2238.00,2311.30,18.4672
29/01/2018,2251.50,2318.08,18.6196
30/01/2018,2229.00,2301.15,18.6982
31/01/2018,2224.50,2303.91,18.6069
1/2/2018,2218.00,2281.96,18.4004
2/2/2018,2228.00,2284.49,18.5248
5/2/2018,2202.00,2282.45,18.7009
6/2/2018,2196.00,2271.78,18.6492
7/2/2018,2181.50,2260.91,18.8815
8/2/2018,2168.00,2251.50,18.8623
9/2/2018,2142.00,2257.34,18.6703
12/2/2018,2129.50,2239.65,18.6269
13/02/2018,2123.50,2255.11,18.6025
14/02/2018,2138.00,2247.53,18.5159
22/02/2018,2194.00,2228.63,18.4797
23/02/2018,2210.00,2253.38,18.536
26/02/2018,2188.50,2262.11,18.6594
27/02/2018,2172.50,2254.98,18.6518
28/02/2018,2158.50,2255.45,18.6574
1/3/2018,2143.00,2258.04,18.5659
2/3/2018,2144.00,2267.86,18.6456
5/3/2018,2135.00,2247.53,18.7902
6/3/2018,2136.00,2280.02,18.8331
7/3/2018,2112.50,2268.74,18.861
8/3/2018,2082.50,2242.49,18.8909
9/3/2018,2078.50,2242.97,18.8838
12/3/2018,2097.00,2231.75,18.7246
13/03/2018,2080.00,2205.31,18.7922
14/03/2018,2096.00,2204.33,18.7148
15/03/2018,2062.50,2210.85,18.5812
16/03/2018,2069.00,2202.89,18.6199
19/03/2018,2070.50,2210.60,18.5604
20/03/2018,2073.00,2208.41,18.5854
21/03/2018,2056.50,2202.14,18.7023
22/03/2018,2059.00,2199.55,18.7216
23/03/2018,2049.00,2182.96,18.7614
26/03/2018,2022.00,2187.77,18.6001
27/03/2018,2035.00,2196.96,18.5078
28/03/2018,2009.00,2189.85,18.5364
29/03/2018,1997.00,2193.41,18.3268
3/4/2018,2010.00,2233.95,18.3445
4/4/2018,1972.00,2221.19,18.2709
9/4/2018,2113.00,2241.19,18.2967
10/4/2018,2171.50,2270.99,18.2044
11/4/2018,2253.00,2294.41,18.2244
12/4/2018,2220.50,2274.65,18.1081
13/04/2018,2325.00,2309.05,18.2888
16/04/2018,2358.50,2321.00,18.2753
17/04/2018,2375.50,2365.71,18.2882
18/04/2018,2528.50,2370.38,18.2018
19/04/2018,2602.50,2434.90,18.1353
20/04/2018,2463.00,2386.76,18.087
23/04/2018,2452.00,2364.21,18.0394
24/04/2018,2222.00,2285.57,17.9787
25/04/2018,2248.00,2280.73,18.0333
26/04/2018,2204.00,2273.90,18.2819
27/04/2018,2249.00,2285.60,18.621
2/5/2018,2269.00,2269.18,18.8628
3/5/2018,2349.00,2285.57,18.8139
4/5/2018,2316.00,2289.62,19.053
8/5/2018,2384.00,2303.98,18.8644
9/5/2018,2295.00,2302.98,18.6847
10/5/2018,2327.00,2304.23,18.7878
11/5/2018,2273.50,2319.55,19.0943
14/05/2018,2285.50,2313.35,19.1223
15/05/2018,2313.00,2305.74,19.2017
16/05/2018,2319.50,2314.18,19.4232
17/05/2018,2280.00,2333.81,19.5781
18/05/2018,2297.00,2324.56,19.5387
21/05/2018,2278.50,2317.59,19.2989
22/05/2018,2265.50,2309.47,19.3539
23/05/2018,2227.00,2289.60,19.5214
24/05/2018,2271.00,2301.04,19.7854
25/05/2018,2282.00,2314.64,19.7094
29/05/2018,2260.00,2299.61,19.7033
30/05/2018,2265.50,2291.04,19.9319
31/05/2018,2285.50,2286.96,19.9054
1/6/2018,2271.00,2276.33,19.7528
4/6/2018,2324.50,2284.62,19.7661
5/6/2018,2314.50,2287.65,19.7048
6/6/2018,2317.50,2306.03,19.5608
7/6/2018,2331.00,2333.42,19.5915
8/6/2018,2287.50,2321.21,19.7499
11/6/2018,2300.00,2329.72,19.7322
12/6/2018,2309.00,2327.38,19.9759
13/06/2018,2278.00,2303.08,19.8662
14/06/2018,2277.50,2292.24,19.9934
15/06/2018,2239.50,2254.18,20.3863
19/06/2018,2179.00,2202.75,20.3129
20/06/2018,2179.00,2190.81,20.46
21/06/2018,2167.00,2183.72,20.5281
22/06/2018,2166.00,2183.31,20.4722
25/06/2018,2172.00,2168.89,20.596
26/06/2018,2152.00,2138.64,20.6259
27/06/2018,2204.50,2140.80,20.6953
28/06/2018,2173.00,2144.29,20.716
29/06/2018,2183.00,2135.14,20.6968
2/7/2018,2153.00,2108.25,20.5531
3/7/2018,2165.00,2104.74,20.3937
4/7/2018,2120.50,2116.48,20.3689
5/7/2018,2127.00,2103.02,20.1264
6/7/2018,2098.50,2107.00,20.0908
9/7/2018,2135.50,2138.72,19.8754
10/7/2018,2140.50,2138.34,20.0553
11/7/2018,2120.50,2095.05,19.8633
12/7/2018,2104.50,2115.00,19.6912
13/07/2018,2102.00,2105.05,20.1453
16/07/2018,2130.00,2096.74,19.5974
17/07/2018,2110.00,2094.11,19.4284
18/07/2018,2040.00,2089.15,19.2513
19/07/2018,2062.00,2078.95,19.0719
20/07/2018,2075.00,2075.19,19.1563
23/07/2018,2130.00,2086.56,19.0559
24/07/2018,2082.00,2106.43,18.9632
25/07/2018,2056.50,2126.88,18.8241
26/07/2018,2054.00,2108.64,18.8854
27/07/2018,2055.00,2108.08,18.836
30/07/2018,2054.00,2114.68,18.8763
31/07/2018,2061.00,2128.60,18.91
1/8/2018,2036.00,2127.17,19.079
2/8/2018,2023.00,2095.07,19.0694
3/8/2018,2016.00,2106.70,19.0761
6/8/2018,2000.50,2102.42,18.8506
7/8/2018,2026.50,2111.82,18.7709
8/8/2018,2022.00,2108.18,18.6234
9/8/2018,2118.00,2163.08,18.5515
10/8/2018,2039.00,2144.02,18.5413
13/08/2018,2052.00,2131.52,18.6457
14/08/2018,2038.00,2132.99,18.5899
15/08/2018,1994.50,2106.04,18.6349
16/08/2018,1998.00,2090.87,18.5725
17/08/2018,1999.00,2103.21,18.5433
20/08/2018,2033.00,2103.15,18.4631
21/08/2018,2040.50,2138.90,18.4542
22/08/2018,2038.50,2146.22,18.6511
23/08/2018,2021.50,2133.02,18.9273
24/08/2018,2062.00,2164.57,19.1801
28/08/2018,2088.00,2173.40,18.9973
29/08/2018,2116.00,2193.87,19.2339
30/08/2018,2127.00,2187.12,19.01
31/08/2018,2112.00,2179.16,19.0615
3/9/2018,2083.50,2177.74,19.0305
4/9/2018,2040.00,2160.09,18.8784
5/9/2018,2046.00,2144.03,18.8176
6/9/2018,2030.50,2152.07,18.8672
7/9/2018,2030.00,2144.02,18.8339
10/9/2018,2000.00,2146.19,18.6697
11/9/2018,2035.00,2149.04,18.9354
12/9/2018,1981.50,2127.22,19.0659
13/09/2018,2014.50,2122.83,19.1258
14/09/2018,2015.50,2123.58,19.1792
17/09/2018,1985.00,2119.93,19.2137
18/09/2018,2012.00,2107.55,19.3609
19/09/2018,1981.00,2118.45,19.4433
20/09/2018,2018.50,2124.29,19.3546
21/09/2018,2034.00,2140.35,19.2394
25/09/2018,2020.00,2130.13,19.2989
26/09/2018,2056.50,2122.84,19.268
27/09/2018,2030.00,2103.95,19.0511
28/09/2018,2011.50,2086.45,18.8775
8/10/2018,2073.50,2072.88,18.8689
9/10/2018,2031.50,2095.97,18.8399
10/10/2018,2029.00,2092.36,18.7694
11/10/2018,2024.00,2072.00,18.7672
12/10/2018,2045.00,2054.81,18.8296
15/10/2018,2028.00,2057.66,18.8539
16/10/2018,2022.00,2056.19,18.8516
17/10/2018,2018.00,2064.92,18.987
18/10/2018,2007.50,2041.15,18.8986
19/10/2018,2022.50,2039.68,18.812
22/10/2018,2002.50,2032.59,18.7231
23/10/2018,1997.00,2041.90,18.6531
24/10/2018,1987.50,2050.54,18.7503
25/10/2018,1981.00,2046.26,18.8014
26/10/2018,1961.00,2044.08,19.1328
29/10/2018,1980.50,2036.97,18.9444
30/10/2018,1952.00,2026.22,18.9234
31/10/2018,1946.00,2011.19,19
1/11/2018,1961.00,2009.33,19.1183
2/11/2018,1967.00,2021.91,19.0217
5/11/2018,1959.00,2010.77,18.9202
6/11/2018,1950.00,2012.83,18.8096
7/11/2018,1951.50,2007.05,18.7693
8/11/2018,1977.00,2012.31,18.8012
9/11/2018,1964.50,1999.59,19.1018
12/11/2018,1934.00,1991.73,19.2183
13/11/2018,1925.00,1978.75,19.3669
14/11/2018,1931.00,1982.22,19.4169
15/11/2018,1917.00,1981.38,19.4623
16/11/2018,1914.00,1981.31,19.4383
19/11/2018,1918.00,1987.14,19.479
20/11/2018,1927.00,1982.88,19.8022
21/11/2018,1945.00,1979.00,20.0258
22/11/2018,1941.50,1987.08,20.3177
23/11/2018,1922.50,1990.86,20.1329
26/11/2018,1920.00,1987.14,19.9636
27/11/2018,1925.00,1980.78,19.8609
28/11/2018,1912.50,1967.90,19.8245
29/11/2018,1933.00,1969.13,20.0438
30/11/2018,1935.00,1954.32,20.3614
3/12/2018,1982.50,2002.23,20.3179
4/12/2018,1985.00,2015.37,20.5158
5/12/2018,1966.50,2006.85,20.3979
6/12/2018,1945.00,1985.52,20.3371
7/12/2018,1962.00,1971.62,20.155
10/12/2018,1951.00,1973.71,20.4123
11/12/2018,1949.50,1978.61,20.2023
12/12/2018,1928.00,1979.62,20.2984
13/12/2018,1924.00,1984.71,20.3935
14/12/2018,1908.00,1973.71,20.5304
17/12/2018,1937.50,1978.53,20.4977
18/12/2018,1940.00,1992.22,20.4108
19/12/2018,1928.00,1986.42,20.2217
20/12/2018,1923.50,1983.43,20.3455
21/12/2018,1920.00,1985.21,20.2346
24/12/2018,1898.50,1990.93,20.5123
27/12/2018,1898.00,1997.55,20.5672
28/12/2018,1881.00,1978.17,20.4705
2/1/2019,1858.00,1958.21,20.2609
3/1/2019,1825.50,1942.43,20.3621
4/1/2019,1879.00,1943.03,20.2889
7/1/2019,1858.00,1959.44,20.2566
8/1/2019,1837.00,1954.33,20.3337
9/1/2019,1842.00,1967.25,20.1126
10/1/2019,1844.00,1976.77,20.1277
11/1/2019,1816.00,1978.90,20.0293
14/01/2019,1775.50,1967.36,19.9082
15/01/2019,1810.50,1963.37,19.9275
16/01/2019,1839.50,1975.80,19.8473
17/01/2019,1804.00,1975.03,19.8823
18/01/2019,1851.00,1975.76,19.6829
21/01/2019,1842.50,1990.26,19.6566
22/01/2019,1867.50,1974.34,19.6512
23/01/2019,1877.50,1984.26,19.5878
24/01/2019,1851.00,1997.39,19.6073
25/01/2019,1866.50,2004.41,19.4902
28/01/2019,1860.00,2006.63,19.3208
29/01/2019,1853.00,1995.10,19.3479
30/01/2019,1871.00,2006.43,19.2456
31/01/2019,1880.50,2014.95,19.1714
1/2/2019,1872.50,1995.51,19.1236
11/2/2019,1848.00,1970.27,19.0064
12/2/2019,1840.50,1973.27,19.0457
13/02/2019,1840.00,1975.20,18.9908
14/02/2019,1829.00,1976.96,19.063
15/02/2019,1828.50,1972.08,19.0844
18/02/2019,1822.50,1987.91,19.1902
19/02/2019,1833.50,1984.08,19.1297
20/02/2019,1829.50,2000.02,19.0771
21/02/2019,1858.50,2011.78,18.9859
22/02/2019,1890.50,2028.76,18.928
25/02/2019,1886.00,2052.76,19.0381
26/02/2019,1870.00,2048.52,18.9972
27/02/2019,1898.50,2046.78,19.1623
